FIPS,State,Perc.Fair.Poor.Health,Physically.Unhealthy.Days,Mentally.Unhealthy.Days,Perc.Low.Birth.Weight,Perc.Smokers,Perc.Obese,Perc.Physically.Inactive,Perc.Excessive.Drinking,MV.Mortality.Rate,Chlamydia.Rate,Teen.Birth.Rate,Perc.Uninsured,Pr.Care.Physician.Ratio,Dentist.Ratio,Prev.Hosp.Stay.Rate,Perc.Diabetic.Screening,Perc.Mammography,Perc.High.School.Grad,Perc.Some.College,Perc.Unemployed,Perc.Children.in.Poverty,Perc.No.Soc.Emo.Support,Perc.Single.Parent.HH,Violent.Crime.Rate,Avg.Daily.Particulates,Perc.pop.in.viol,Rec.Facility.Rate,Perc.Limited.Access,Perc.Fast.Foods
29151,24,15.0,3.9,2.7,6.7,15.0,30,28,13.0,19.0,101.0,29.0,16,1387.0,4761.0,81.0,86.0,75.2,67.0,53.6,6.3,13,14.0,23,106.0,11.1,0.0,0.0,4,25.0
29157,24,19.0,3.7,2.5,7.5,19.0,34,27,18.0,18.0,163.0,42.0,15,2369.0,2749.0,68.0,88.0,64.3,85.0,46.9,6.2,19,16.0,25,147.0,12.1,0.0,5.3,5,50.0
29161,24,20.0,4.5,4.1,7.3,28.0,31,28,16.0,20.0,248.0,42.0,17,1104.0,2681.0,86.0,82.0,62.3,81.0,64.1,7.7,25,18.0,30,317.0,10.8,15.0,8.8,6,44.0
29163,24,21.0,4.1,4.6,8.1,27.0,33,32,18.0,27.0,162.0,47.0,18,3700.0,4132.0,79.0,85.0,51.9,82.0,36.2,8.1,29,22.0,33,189.0,11.8,2.0,5.4,10,33.0
29165,24,12.0,4.0,3.5,6.8,20.0,28,28,23.0,12.0,311.0,24.0,9,1574.0,1848.0,61.0,87.0,66.3,91.0,76.7,7.2,10,16.0,28,615.0,8.9,0.0,15.6,6,45.0
29167,24,20.0,4.3,3.5,6.7,18.0,33,28,18.0,31.0,218.0,40.0,19,1729.0,4664.0,52.0,82.0,59.2,86.0,50.5,8.9,30,19.0,22,427.0,9.5,0.0,6.4,3,52.0
29169,24,21.0,3.8,3.1,7.6,24.0,33,27,22.0,21.0,735.0,39.0,14,2934.0,1427.0,72.0,81.0,45.2,82.0,64.1,8.7,16,19.0,27,362.0,10.5,4.0,5.7,6,38.0
29173,24,16.0,4.1,1.7,7.2,21.0,31,29,15.0,24.0,226.0,33.0,15,5094.0,1024.0,70.0,88.0,67.5,95.0,49.7,7.4,17,14.0,24,204.0,11.6,0.0,0.0,3,33.0
29175,24,21.0,5.2,4.3,7.1,27.0,35,32,17.0,15.0,291.0,54.0,16,1955.0,3097.0,63.0,84.0,65.7,89.0,43.6,9.4,27,20.0,40,143.0,10.9,54.0,11.8,7,40.0
29177,24,21.0,4.3,5.3,8.0,27.0,32,32,12.0,31.0,255.0,43.0,13,2346.0,7924.0,126.0,83.0,56.6,86.0,48.3,9.9,18,20.0,27,184.0,9.6,0.0,4.3,3,42.0
29179,24,30.0,5.1,5.2,7.1,23.0,33,35,13.0,49.0,60.0,50.0,19,1674.0,2266.0,99.0,88.0,55.3,85.0,45.0,12.9,44,17.0,42,216.0,11.4,63.0,0.0,21,25.0
29185,24,17.0,6.1,3.0,8.8,23.0,31,33,13.0,35.0,92.0,48.0,20,1638.0,5018.0,108.0,87.0,52.2,86.0,45.6,10.3,37,17.0,32,179.0,9.5,0.0,0.0,4,13.0
29197,24,17.0,5.0,3.5,5.8,23.0,32,31,3.0,26.0,45.0,34.0,20,2220.0,4488.0,98.0,90.0,57.4,93.0,55.1,7.5,32,17.0,28,79.0,10.5,0.0,0.0,32,67.0
29199,24,17.0,3.8,4.8,5.0,14.0,34,29,13.0,26.0,165.0,46.0,26,1613.0,4915.0,123.0,78.0,58.0,96.0,49.1,6.4,29,13.0,14,160.0,10.8,0.0,20.7,7,17.0
29203,24,25.0,4.6,3.6,8.1,23.0,35,32,12.0,46.0,107.0,67.0,22,8442.0,3960.0,97.0,84.0,49.5,80.0,41.1,12.9,45,17.0,27,202.0,11.2,0.0,0.0,13,38.0
29205,24,17.0,3.4,2.1,8.0,18.0,33,31,13.0,37.0,157.0,25.0,19,3052.0,3287.0,48.0,83.0,55.6,94.0,54.8,7.4,26,16.0,27,68.0,11.1,0.0,15.7,15,14.0
29209,24,17.0,3.4,3.0,7.6,23.0,30,29,17.0,28.0,93.0,53.0,21,3578.0,6501.0,44.0,82.0,68.0,89.0,38.2,11.8,32,17.0,35,362.0,10.4,5.0,6.2,0,27.0
29215,24,31.0,7.0,4.4,7.3,33.0,35,33,12.0,36.0,215.0,57.0,19,2368.0,5589.0,76.0,85.0,55.7,86.0,40.9,8.8,35,19.0,33,104.0,10.7,3.0,3.8,6,39.0
29217,24,23.0,4.4,5.2,6.0,26.0,34,32,13.0,32.0,199.0,42.0,18,2347.0,4398.0,92.0,86.0,60.9,78.0,46.8,7.2,31,17.0,38,405.0,9.0,46.0,9.5,8,38.0
29225,24,17.0,3.2,3.5,6.6,19.0,32,26,13.0,20.0,146.0,47.0,20,3298.0,4645.0,66.0,86.0,61.4,89.0,43.0,8.4,33,17.0,23,131.0,10.1,36.0,11.0,2,44.0
29229,24,20.0,4.0,4.1,8.4,23.0,33,36,2.0,31.0,165.0,70.0,21,3771.0,2721.0,50.0,91.0,46.2,90.0,40.6,9.1,39,20.0,31,256.0,10.4,0.0,10.6,6,38.0
29510,24,18.0,3.9,4.5,11.9,27.0,34,28,23.0,13.0,1412.0,70.0,19,1380.0,2626.0,76.0,82.0,59.3,54.0,64.8,11.7,38,27.0,63,2062.0,12.2,14.0,10.7,5,45.0
30001,25,11.0,3.4,2.7,8.9,11.0,23,21,14.0,25.0,292.0,18.0,27,1028.0,3233.0,67.0,72.0,64.8,87.0,70.3,5.7,25,15.0,23,227.0,7.8,3.0,10.8,8,25.0
30003,25,20.0,4.0,3.1,6.4,28.0,36,27,19.0,76.0,536.0,107.0,27,1292.0,1866.0,117.0,42.0,47.1,68.0,47.2,12.4,36,25.0,48,329.0,7.3,2.0,0.0,24,42.0
30005,25,19.0,3.7,3.3,7.7,30.0,35,34,25.0,44.0,555.0,81.0,30,2165.0,1678.0,82.0,54.0,66.0,69.0,62.0,6.3,32,26.0,45,106.0,9.1,38.0,0.0,20,60.0
30007,25,13.0,3.9,3.3,8.2,12.0,26,25,17.0,31.0,54.0,33.0,23,2818.0,5688.0,51.0,66.0,76.3,85.0,54.8,7.8,19,16.0,15,227.0,8.0,0.0,0.0,11,20.0
30013,25,14.0,3.9,3.4,7.5,18.0,26,24,17.0,17.0,446.0,46.0,19,1481.0,1378.0,52.0,87.0,76.3,78.0,66.5,6.0,21,19.0,29,246.0,8.6,12.0,9.8,8,50.0
30015,25,13.0,2.7,2.5,7.1,15.0,29,29,19.0,31.0,103.0,39.0,26,5813.0,5948.0,69.0,84.0,59.6,97.0,59.3,4.6,27,17.0,29,136.0,9.0,6.0,34.4,35,20.0
30017,25,14.0,2.8,2.5,8.3,17.0,23,25,18.0,26.0,308.0,39.0,19,2068.0,2020.0,83.0,84.0,69.3,88.0,66.0,4.2,20,20.0,26,150.0,7.3,0.0,0.0,18,47.0
30021,25,14.0,3.9,2.7,7.1,18.0,28,31,19.0,22.0,167.0,32.0,16,1787.0,2359.0,73.0,86.0,52.4,79.0,67.1,3.9,16,17.0,25,139.0,7.4,0.0,11.2,10,50.0
30027,25,12.0,2.8,2.4,7.3,15.0,24,24,18.0,25.0,164.0,16.0,24,2068.0,1096.0,46.0,85.0,71.7,86.0,60.1,6.0,21,17.0,20,175.0,8.3,88.0,17.3,12,26.0
30031,25,8.0,2.7,2.4,6.5,12.0,17,17,22.0,17.0,258.0,16.0,18,1227.0,1547.0,34.0,86.0,68.2,83.0,80.6,6.1,13,15.0,20,184.0,7.6,13.0,17.9,4,43.0
30041,25,16.0,3.6,3.7,6.2,29.0,32,29,24.0,27.0,1162.0,68.0,23,1795.0,1523.0,66.0,82.0,56.8,71.0,64.7,5.8,26,23.0,28,556.0,9.5,1.0,37.1,16,55.0
30047,25,14.0,3.7,3.9,8.5,23.0,28,23,20.0,37.0,466.0,55.0,29,1370.0,1957.0,53.0,81.0,67.4,86.0,61.6,10.2,33,21.0,42,411.0,9.2,27.0,10.4,8,44.0
30053,25,18.0,3.9,3.7,7.1,21.0,26,25,17.0,27.0,173.0,29.0,25,1404.0,2208.0,56.0,80.0,63.3,85.0,47.3,15.6,34,16.0,17,217.0,10.5,19.0,5.1,6,41.0
30063,25,10.0,3.2,3.3,7.1,18.0,21,16,23.0,14.0,355.0,21.0,21,1140.0,1431.0,41.0,84.0,71.8,87.0,74.0,6.6,19,16.0,28,281.0,8.6,1.0,16.4,8,48.0
30073,25,14.0,4.3,2.8,4.9,20.0,29,30,23.0,53.0,65.0,35.0,28,1234.0,3409.0,87.0,70.0,56.3,90.0,64.3,6.8,25,23.0,17,151.0,9.6,8.0,0.0,25,33.0
30081,25,14.0,3.5,3.1,6.9,19.0,21,21,17.0,21.0,159.0,30.0,24,1494.0,2148.0,50.0,85.0,64.9,84.0,56.4,9.3,25,16.0,24,218.0,8.3,13.0,19.8,2,34.0
30083,25,13.0,2.7,2.6,8.6,18.0,31,30,18.0,32.0,287.0,39.0,21,1625.0,2446.0,67.0,81.0,77.5,88.0,55.5,2.9,14,16.0,24,90.0,7.5,1.0,10.3,10,47.0
30087,25,16.0,3.3,3.4,6.9,22.0,35,30,18.0,56.0,747.0,70.0,21,1852.0,1865.0,98.0,78.0,64.6,79.0,59.0,7.5,27,21.0,37,243.0,7.5,13.0,10.8,10,27.0
30091,25,14.0,3.2,2.7,7.0,15.0,28,31,20.0,31.0,89.0,39.0,22,3384.0,3469.0,59.0,89.0,54.5,87.0,67.8,3.6,14,24.0,28,233.0,7.9,8.0,0.0,11,25.0
30095,25,10.0,3.7,2.7,8.3,15.0,27,24,22.0,28.0,154.0,17.0,17,4555.0,3074.0,53.0,87.0,71.7,90.0,62.5,5.7,14,18.0,18,143.0,7.5,3.0,11.0,6,10.0
30099,25,14.0,2.9,3.1,6.8,19.0,25,27,17.0,31.0,115.0,13.0,25,3044.0,3275.0,55.0,81.0,69.4,97.0,61.8,5.4,20,15.0,16,78.0,9.2,7.0,32.9,21,37.0
30101,25,13.0,3.1,2.2,8.2,19.0,29,27,23.0,31.0,263.0,26.0,22,1069.0,6112.0,73.0,78.0,62.5,77.0,50.3,4.8,22,16.0,28,366.0,9.9,1.0,0.0,11,18.0
30105,25,16.0,2.9,3.4,5.8,18.0,27,31,19.0,23.0,81.0,30.0,24,1844.0,3751.0,59.0,75.0,59.8,89.0,63.7,5.0,22,22.0,26,124.0,8.4,10.0,0.0,14,50.0
31001,26,14.0,3.0,2.6,6.8,17.0,30,24,17.0,18.0,86.0,36.0,14,1161.0,1495.0,75.0,89.0,63.6,87.0,65.7,4.2,20,18.0,22,147.0,9.3,95.0,12.8,8,57.0
31003,26,13.0,3.0,2.8,5.4,17.0,29,30,16.0,25.0,30.0,18.0,16,1664.0,6728.0,86.0,87.0,63.8,92.0,66.7,3.3,22,17.0,22,19.0,10.1,11.0,0.0,16,30.0
31011,26,9.0,2.2,2.1,6.7,12.0,29,31,19.0,31.0,18.0,15.0,13,2222.0,2799.0,77.0,86.0,81.4,93.0,60.3,3.2,14,17.0,12,115.0,9.8,76.0,0.0,9,29.0
31017,26,24.0,3.9,2.7,6.0,19.0,29,30,15.0,23.0,0.0,30.0,21,3157.0,3197.0,68.0,83.0,65.2,96.0,63.3,3.4,20,21.0,27,53.0,10.1,86.0,31.7,6,39.0
31019,26,10.0,2.6,2.3,5.9,16.0,30,23,16.0,17.0,269.0,23.0,13,1098.0,1667.0,60.0,89.0,67.5,86.0,67.9,3.3,15,16.0,25,171.0,9.6,5.0,8.7,11,51.0
31021,26,14.0,2.4,3.0,8.1,17.0,31,34,21.0,26.0,73.0,21.0,14,3425.0,3486.0,61.0,91.0,71.3,92.0,65.7,5.2,17,19.0,19,115.0,9.4,0.0,0.0,15,18.0
31025,26,9.0,2.7,2.7,6.7,19.0,29,27,19.0,22.0,79.0,20.0,11,3158.0,3195.0,55.0,84.0,57.6,94.0,71.1,5.3,13,16.0,18,55.0,8.6,6.0,0.0,6,50.0
31029,26,10.0,2.8,2.6,5.7,11.0,26,29,24.0,23.0,0.0,41.0,16,1987.0,2020.0,60.0,72.0,55.0,80.0,69.9,2.6,15,20.0,30,143.0,8.9,23.0,0.0,11,13.0
31033,26,12.0,3.5,2.7,7.4,20.0,29,25,20.0,34.0,40.0,35.0,13,1996.0,2521.0,82.0,77.0,58.8,97.0,76.8,3.4,16,17.0,26,53.0,8.8,7.0,10.0,5,36.0
31035,26,11.0,2.6,2.4,6.0,14.0,35,33,13.0,39.0,15.0,26.0,14,6546.0,6642.0,74.0,90.0,61.4,94.0,63.6,4.3,16,16.0,20,115.0,9.1,39.0,0.0,15,33.0
31037,26,16.0,2.9,2.3,4.9,16.0,33,29,16.0,29.0,181.0,72.0,21,1054.0,3550.0,63.0,92.0,72.0,91.0,42.9,3.8,17,22.0,30,115.0,9.4,8.0,0.0,6,20.0
31039,26,13.0,2.6,2.3,5.9,15.0,29,31,19.0,21.0,88.0,21.0,17,3052.0,1857.0,57.0,87.0,69.9,92.0,64.8,3.2,12,21.0,14,14.0,9.6,7.0,10.9,10,29.0
31043,26,19.0,3.2,2.9,6.5,21.0,35,31,20.0,11.0,138.0,55.0,20,1052.0,4259.0,66.0,90.0,53.1,88.0,37.2,6.3,20,24.0,31,109.0,9.8,0.0,4.8,6,52.0
31045,26,12.0,3.1,3.0,6.5,18.0,28,25,22.0,23.0,109.0,18.0,18,1310.0,2061.0,57.0,83.0,53.6,50.0,78.7,4.2,23,16.0,26,199.0,8.8,14.0,0.0,9,33.0
31047,26,15.0,3.2,2.3,6.4,18.0,32,27,15.0,22.0,107.0,63.0,19,1740.0,2242.0,79.0,85.0,65.1,85.0,35.7,5.2,19,19.0,33,177.0,9.5,1.0,12.3,15,49.0
31051,26,9.0,2.7,2.3,6.4,19.0,33,32,24.0,33.0,33.0,29.0,15,5979.0,3030.0,47.0,79.0,68.2,88.0,62.3,4.8,16,20.0,21,86.0,9.9,38.0,0.0,13,39.0
31055,26,12.0,3.0,2.7,8.0,20.0,27,24,20.0,8.0,528.0,43.0,14,1039.0,1313.0,60.0,86.0,67.1,83.0,71.3,5.1,20,17.0,33,514.0,8.9,0.0,15.8,4,48.0
31059,26,9.0,2.0,2.0,7.6,13.0,29,29,22.0,24.0,255.0,24.0,12,1177.0,3055.0,67.0,85.0,68.6,83.0,72.9,3.6,15,16.0,22,115.0,8.9,0.0,0.0,8,30.0
31067,26,16.0,2.9,4.3,7.4,20.0,33,29,23.0,23.0,45.0,31.0,11,1311.0,1521.0,52.0,85.0,76.7,85.0,66.9,5.4,16,20.0,25,239.0,8.7,3.0,17.9,6,37.0
31069,26,13.0,2.8,4.0,6.0,21.0,28,33,15.0,23.0,97.0,30.0,19,2222.0,2108.0,56.0,92.0,62.1,96.0,58.6,4.2,27,24.0,36,115.0,9.1,0.0,0.0,44,33.0
31081,26,11.0,2.7,2.2,8.0,16.0,31,29,16.0,25.0,55.0,21.0,11,1141.0,2314.0,66.0,83.0,54.3,97.0,72.1,3.2,12,16.0,18,61.0,9.2,5.0,11.0,1,29.0
31083,26,11.0,3.6,2.2,6.0,17.0,27,31,12.0,23.0,0.0,30.0,15,3427.0,3474.0,74.0,87.0,60.8,97.0,69.7,3.3,21,24.0,13,60.0,9.8,0.0,0.0,2,33.0
31087,26,12.0,3.8,3.2,6.0,22.0,32,34,13.0,23.0,0.0,32.0,18,2222.0,2929.0,102.0,79.0,61.7,94.0,58.8,4.2,25,17.0,31,82.0,9.4,19.0,0.0,36,39.0
31093,26,12.0,2.9,2.5,5.5,12.0,30,31,17.0,27.0,112.0,19.0,16,1566.0,3150.0,61.0,82.0,58.7,95.0,61.2,3.7,15,18.0,17,115.0,9.6,5.0,0.0,6,20.0
31095,26,15.0,3.2,2.7,8.8,18.0,31,33,16.0,26.0,104.0,31.0,13,1505.0,3815.0,59.0,86.0,52.9,87.0,60.1,4.2,18,21.0,26,28.0,8.9,1.0,0.0,5,31.0
31097,26,13.0,2.3,1.7,6.0,19.0,33,30,23.0,27.0,134.0,26.0,17,1741.0,6180.0,90.0,89.0,65.3,87.0,49.2,4.2,15,20.0,7,19.0,8.5,60.0,0.0,6,14.0
31099,26,10.0,2.1,2.4,6.5,15.0,27,26,18.0,23.0,15.0,22.0,11,2165.0,3290.0,37.0,86.0,67.3,92.0,71.9,3.3,15,17.0,16,82.0,9.4,9.0,0.0,3,50.0
31101,26,13.0,2.8,2.6,10.1,20.0,28,24,18.0,26.0,36.0,33.0,18,1196.0,2809.0,71.0,75.0,54.5,92.0,63.5,4.0,21,16.0,26,83.0,9.2,17.0,0.0,7,39.0
31109,26,10.0,2.8,2.8,6.9,19.0,28,20,20.0,8.0,335.0,26.0,12,1362.0,1408.0,62.0,87.0,70.5,85.0,76.5,4.0,18,16.0,27,448.0,8.7,0.0,14.7,3,62.0
31119,26,13.0,2.5,2.2,6.0,18.0,29,24,21.0,12.0,155.0,44.0,16,1397.0,1285.0,57.0,89.0,67.8,80.0,64.6,4.1,21,19.0,25,136.0,9.8,3.0,8.6,9,55.0
31121,26,12.0,3.0,2.7,6.4,17.0,35,28,23.0,27.0,64.0,24.0,15,2616.0,2011.0,102.0,83.0,77.2,98.0,59.8,4.1,16,14.0,20,143.0,9.5,84.0,12.7,13,56.0
31123,26,16.0,3.6,2.4,9.0,21.0,28,29,16.0,51.0,60.0,38.0,15,5044.0,5126.0,75.0,86.0,59.5,90.0,56.7,3.2,24,22.0,30,67.0,8.9,45.0,0.0,20,67.0
31125,26,13.0,2.5,2.1,7.5,15.0,28,32,25.0,23.0,54.0,30.0,15,2222.0,3875.0,74.0,71.0,62.9,89.0,66.6,3.3,21,14.0,30,65.0,9.6,5.0,0.0,28,33.0
31127,26,13.0,2.7,3.7,7.5,17.0,33,31,15.0,23.0,97.0,22.0,13,1451.0,2581.0,57.0,92.0,66.7,92.0,73.4,5.7,17,14.0,14,80.0,8.3,3.0,13.8,4,38.0
31133,26,11.0,2.3,2.6,13.6,14.0,31,35,11.0,23.0,72.0,30.0,16,1385.0,2902.0,34.0,78.0,62.2,89.0,50.0,3.7,22,20.0,21,63.0,8.5,4.0,0.0,6,100.0
31143,26,10.0,2.2,2.0,6.3,19.0,34,30,22.0,23.0,37.0,19.0,12,5386.0,2755.0,74.0,82.0,62.7,90.0,68.2,3.3,13,21.0,19,19.0,9.3,22.0,18.6,26,17.0
31145,26,16.0,3.3,2.8,6.0,19.0,31,26,18.0,19.0,36.0,26.0,13,1579.0,1632.0,79.0,93.0,64.9,89.0,68.4,3.7,18,21.0,19,80.0,9.5,11.0,9.0,15,55.0
31151,26,13.0,2.5,3.2,5.1,18.0,33,28,19.0,23.0,70.0,34.0,14,1580.0,2543.0,62.0,81.0,68.9,82.0,52.6,4.0,14,17.0,26,158.0,8.8,7.0,7.0,7,41.0
31153,26,10.0,2.9,2.6,6.5,18.0,29,20,21.0,8.0,272.0,26.0,9,1878.0,1659.0,59.0,81.0,62.1,94.0,78.2,4.6,9,14.0,23,80.0,8.7,25.0,13.8,6,55.0
31157,26,15.0,3.7,3.5,7.7,20.0,32,28,12.0,24.0,208.0,59.0,16,1277.0,1894.0,53.0,84.0,58.8,88.0,58.7,4.9,26,21.0,42,178.0,8.8,21.0,16.2,10,47.0
31161,26,12.0,2.6,2.2,5.2,11.0,27,32,14.0,33.0,128.0,35.0,19,1364.0,2785.0,52.0,83.0,50.0,88.0,63.0,3.3,27,20.0,18,286.0,9.1,0.0,18.3,16,44.0
31167,26,13.0,3.3,1.8,4.4,23.0,33,32,23.0,23.0,16.0,28.0,14,2222.0,2902.0,41.0,81.0,44.8,89.0,67.7,3.6,15,21.0,24,32.0,9.7,35.0,0.0,24,20.0
31175,26,19.0,2.4,3.1,6.0,17.0,29,31,22.0,23.0,188.0,30.0,18,4266.0,1438.0,75.0,81.0,54.0,90.0,66.0,3.3,18,24.0,18,115.0,10.1,11.0,23.4,9,43.0
31177,26,9.0,2.7,2.2,5.8,19.0,30,23,21.0,24.0,163.0,14.0,9,2896.0,4161.0,52.0,86.0,67.9,95.0,69.0,4.4,10,13.0,12,37.0,9.1,66.0,19.7,1,35.0
31179,26,11.0,2.1,2.2,5.1,17.0,29,26,20.0,23.0,177.0,8.0,15,2402.0,2717.0,50.0,86.0,76.1,95.0,81.5,3.5,14,21.0,26,78.0,9.9,0.0,0.0,2,56.0
31181,26,13.0,2.4,2.7,6.0,15.0,30,34,18.0,23.0,53.0,30.0,15,1272.0,3974.0,89.0,87.0,63.5,96.0,62.8,4.4,20,18.0,17,111.0,9.5,0.0,0.0,42,25.0
31185,26,13.0,3.0,2.4,7.3,19.0,35,29,17.0,10.0,66.0,30.0,12,1516.0,2054.0,72.0,86.0,60.7,89.0,66.8,4.5,17,20.0,23,36.0,9.0,17.0,0.0,7,42.0
32003,27,18.0,3.7,3.6,8.3,22.0,26,25,19.0,13.0,390.0,50.0,25,1836.0,1918.0,60.0,77.0,57.5,59.0,53.9,13.9,23,24.0,35,812.0,12.8,1.0,5.2,2,58.0
32007,27,18.0,4.1,3.5,6.5,23.0,31,24,24.0,20.0,213.0,57.0,24,2128.0,3537.0,68.0,81.0,42.9,75.0,54.0,7.1,14,23.0,23,277.0,11.3,13.0,10.2,6,51.0
32015,27,20.0,5.2,4.8,7.6,19.0,27,25,20.0,45.0,139.0,45.0,22,5792.0,5808.0,35.0,77.0,30.0,70.0,50.4,6.6,14,20.0,18,733.0,13.0,0.0,17.3,4,17.0
32019,27,15.0,4.2,4.3,7.6,27.0,30,27,21.0,21.0,150.0,43.0,25,5211.0,4372.0,68.0,78.0,57.5,73.0,53.3,17.5,19,24.0,27,202.0,12.6,0.0,15.4,12,55.0
32021,27,21.0,4.5,4.4,7.8,27.0,31,30,19.0,53.0,189.0,43.0,24,2728.0,2414.0,139.0,80.0,62.0,67.0,30.9,13.3,26,30.0,35,492.0,13.8,7.0,0.0,16,50.0
32029,27,13.0,3.5,3.4,7.0,24.0,23,23,18.0,26.0,25.0,48.0,25,2728.0,4001.0,68.0,78.0,60.0,88.0,74.3,14.0,14,18.0,27,190.0,12.4,0.0,0.0,1,45.0
32031,27,15.0,3.6,3.6,8.3,19.0,23,17,21.0,11.0,339.0,43.0,25,1407.0,1745.0,50.0,77.0,64.3,70.0,59.5,13.1,18,22.0,32,493.0,12.4,0.0,10.4,5,52.0
32033,27,21.0,6.1,3.3,5.5,24.0,30,25,13.0,33.0,170.0,54.0,22,1437.0,5646.0,82.0,81.0,45.2,76.0,52.3,8.4,18,28.0,36,238.0,12.2,0.0,0.0,14,33.0
32510,27,20.0,4.0,3.5,7.4,22.0,23,21,20.0,12.0,326.0,55.0,24,1284.0,1400.0,49.0,79.0,61.7,81.0,46.7,13.1,22,24.0,40,349.0,11.9,2.0,7.2,3,50.0
33001,28,12.0,3.0,3.5,6.3,20.0,26,22,16.0,10.0,138.0,26.0,15,1502.0,1741.0,47.0,88.0,74.2,86.0,60.2,5.6,16,17.0,32,202.0,9.6,1.0,13.3,4,37.0
33003,28,13.0,3.1,3.2,5.9,18.0,24,21,19.0,20.0,144.0,21.0,18,1406.0,1930.0,52.0,88.0,78.6,94.0,59.1,5.4,18,17.0,32,143.0,9.5,1.0,12.5,0,32.0
33007,28,19.0,4.2,4.5,8.0,23.0,31,29,18.0,16.0,109.0,31.0,17,1365.0,2025.0,69.0,92.0,69.1,88.0,48.3,7.6,24,23.0,35,128.0,9.3,0.0,12.1,4,39.0
33011,28,11.0,3.1,3.1,7.0,17.0,27,22,18.0,8.0,222.0,21.0,12,1200.0,1434.0,59.0,88.0,74.1,84.0,67.2,5.5,12,18.0,28,226.0,9.9,0.0,12.7,3,46.0
33013,28,10.0,2.8,3.0,6.5,16.0,25,21,16.0,10.0,185.0,17.0,13,1365.0,1512.0,64.0,91.0,74.6,85.0,67.0,4.9,12,17.0,29,129.0,9.7,0.0,13.0,5,51.0
33017,28,14.0,3.7,3.7,6.8,20.0,30,23,17.0,10.0,261.0,16.0,15,1353.0,1755.0,64.0,89.0,67.2,81.0,66.8,5.3,15,21.0,27,168.0,9.7,0.0,8.1,5,51.0
34001,29,19.0,4.1,3.7,8.7,21.0,28,25,18.0,13.0,491.0,36.0,16,1346.0,1963.0,73.0,80.0,63.7,84.0,55.0,12.9,18,23.0,37,519.0,11.2,13.0,12.4,11,37.0
34003,29,12.0,2.8,2.8,7.7,14.0,22,24,17.0,5.0,116.0,7.0,15,1615.0,1661.0,61.0,84.0,62.1,93.0,76.0,7.9,8,21.0,19,106.0,11.4,11.0,19.3,1,50.0
34005,29,12.0,3.4,3.5,8.4,16.0,28,24,15.0,9.0,290.0,18.0,10,1128.0,1505.0,68.0,83.0,63.4,92.0,68.4,8.9,8,19.0,25,154.0,11.5,11.0,13.1,4,56.0
34009,29,14.0,3.7,3.4,7.1,21.0,25,24,19.0,12.0,224.0,29.0,15,1800.0,2080.0,74.0,83.0,67.1,89.0,56.4,12.5,19,17.0,34,286.0,11.1,7.0,15.4,9,42.0
34011,29,25.0,4.2,4.0,9.5,25.0,33,31,18.0,19.0,479.0,70.0,20,2209.0,1920.0,82.0,78.0,63.7,80.0,38.6,13.4,26,28.0,45,564.0,11.5,4.0,7.7,9,56.0
34013,29,18.0,3.2,3.4,10.6,15.0,26,28,14.0,7.0,681.0,37.0,19,1197.0,1177.0,66.0,77.0,60.0,79.0,57.8,10.8,23,28.0,45,678.0,11.7,24.0,10.2,1,51.0
34021,29,15.0,2.9,2.7,9.3,14.0,25,25,16.0,7.0,401.0,25.0,14,1615.0,1466.0,75.0,82.0,68.4,87.0,63.6,7.7,15,21.0,33,439.0,11.8,0.0,14.7,3,50.0
34023,29,14.0,3.1,3.0,8.3,13.0,24,27,13.0,6.0,214.0,17.0,15,1104.0,1306.0,65.0,82.0,60.0,90.0,69.3,8.4,11,24.0,23,189.0,11.8,15.0,10.9,4,55.0
34025,29,11.0,3.1,3.4,7.6,16.0,22,22,17.0,8.0,172.0,14.0,12,1615.0,1132.0,67.0,83.0,63.8,93.0,70.6,8.6,9,20.0,21,207.0,11.5,9.0,18.7,4,44.0
34027,29,9.0,2.6,2.8,7.5,13.0,22,21,17.0,5.0,104.0,7.0,10,1615.0,1005.0,53.0,83.0,66.2,94.0,76.6,7.0,6,16.0,14,79.0,11.8,8.0,22.3,3,47.0
34029,29,14.0,3.5,3.5,6.3,18.0,27,26,15.0,10.0,132.0,20.0,13,1971.0,1651.0,73.0,85.0,65.9,89.0,61.0,10.0,20,23.0,20,129.0,11.3,3.0,9.9,10,52.0
34033,29,18.0,4.3,3.9,8.6,25.0,34,31,15.0,19.0,310.0,38.0,12,2128.0,3736.0,98.0,76.0,65.2,85.0,53.2,10.8,18,23.0,36,263.0,11.8,1.0,18.2,3,57.0
34037,29,12.0,3.2,3.1,6.9,19.0,27,22,18.0,10.0,89.0,9.0,11,1819.0,1524.0,80.0,80.0,57.0,86.0,66.6,9.1,7,19.0,16,62.0,11.6,27.0,14.7,4,45.0
34039,29,17.0,3.3,3.2,8.4,16.0,22,25,16.0,8.0,338.0,26.0,18,1371.0,1265.0,55.0,82.0,60.7,85.0,58.2,9.7,14,24.0,32,455.0,11.9,3.0,15.1,1,43.0
34041,29,14.0,3.7,3.6,7.7,19.0,27,26,16.0,11.0,121.0,16.0,12,1697.0,1536.0,71.0,75.0,60.6,91.0,63.1,8.4,10,21.0,24,115.0,12.1,3.0,18.4,5,55.0
