State,County,Perc.Fair.Poor.Health,Physically.Unhealthy.Days,Mentally.Unhealthy.Days,Perc.Low.Birth.Weight,Perc.Smokers,Perc.Obese,Perc.Physically.Inactive,Perc.Excessive.Drinking,MV.Mortality.Rate,Chlamydia.Rate,Teen.Birth.Rate,Perc.Uninsured,Pr.Care.Physician.Ratio,Dentist.Ratio,Prev.Hosp.Stay.Rate,Perc.Diabetic.Screening,Perc.Mammography,Perc.High.School.Grad,Perc.Some.College,Perc.Unemployed,Perc.Children.in.Poverty,Perc.No.Soc.Emo.Support,Perc.Single.Parent.HH,Violent.Crime.Rate,Avg.Daily.Particulates,Perc.pop.in.viol,Rec.Facility.Rate,Perc.Limited.Access,Perc.Fast.Foods,source
22,945,11.0,3.1,2.9,7.1,21.0,33,27,18.0,20.0,72.0,20.0,22,1109.0,1865.0,59.0,86.0,69.2,88.0,58.7,11.7,24,19.0,30.0,211.0,8.8,0.0,0.0,12,32.0,train
22,946,13.0,3.4,3.8,8.2,19.0,31,25,20.0,7.0,254.0,20.0,14,1702.0,1295.0,80.0,87.0,64.0,76.0,66.6,11.5,21,20.0,27.0,332.0,11.8,2.0,7.3,4,49.0,train
22,960,18.0,3.9,4.5,8.9,29.0,27,29,26.0,14.0,93.0,37.0,16,1900.0,2003.0,53.0,88.0,71.5,80.0,50.5,11.2,27,27.0,30.0,134.0,9.3,3.0,0.0,3,26.0,train
22,971,12.0,3.4,2.7,6.8,22.0,30,21,19.0,9.0,171.0,14.0,13,2123.0,1467.0,39.0,87.0,72.7,82.0,70.2,8.5,21,12.0,25.0,137.0,8.4,6.0,13.4,5,51.0,train
22,1027,12.0,2.9,3.4,7.4,20.0,31,22,18.0,12.0,216.0,23.0,11,1161.0,1602.0,63.0,87.0,74.5,83.0,71.9,7.7,18,15.0,22.0,157.0,9.9,0.0,21.5,7,54.0,train
22,1039,17.0,4.1,3.7,5.5,21.0,34,26,21.0,17.0,115.0,38.0,18,3710.0,7517.0,41.0,92.0,71.2,81.0,49.1,12.5,29,12.0,28.0,47.0,9.4,0.0,6.7,4,38.0,train
22,1054,14.0,2.8,3.0,6.7,21.0,34,23,15.0,18.0,202.0,42.0,17,3013.0,2768.0,77.0,89.0,66.4,85.0,49.7,12.2,27,16.0,34.0,236.0,10.2,0.0,7.9,3,39.0,train
22,1058,13.0,4.2,4.6,7.5,21.0,32,27,18.0,17.0,41.0,28.0,18,1628.0,4962.0,47.0,88.0,72.3,78.0,46.9,17.4,35,15.0,36.0,135.0,9.2,0.0,0.0,1,18.0,train
22,1079,17.0,4.6,4.8,8.4,27.0,35,26,23.0,11.0,725.0,49.0,15,1410.0,2050.0,37.0,90.0,77.2,71.0,55.4,10.2,28,23.0,36.0,449.0,10.2,0.0,8.7,14,52.0,train
22,1106,14.0,3.7,4.3,6.7,22.0,35,26,19.0,20.0,192.0,44.0,17,2305.0,2880.0,63.0,89.0,62.4,73.0,47.6,10.3,27,22.0,25.0,238.0,9.8,0.0,4.1,1,44.0,train
22,1137,11.0,3.1,3.5,8.1,16.0,27,21,18.0,7.0,305.0,18.0,12,2123.0,1030.0,67.0,84.0,66.4,78.0,77.9,10.0,15,17.0,25.0,289.0,11.5,0.0,13.4,5,49.0,train
22,1140,16.0,5.1,3.9,7.2,20.0,35,26,20.0,21.0,218.0,54.0,20,2040.0,3353.0,58.0,91.0,72.4,69.0,46.8,12.6,32,16.0,28.0,186.0,9.6,0.0,3.8,2,29.0,train
22,1144,18.0,2.9,4.4,6.3,24.0,34,31,12.0,14.0,83.0,36.0,18,1443.0,3128.0,79.0,88.0,71.3,69.0,49.3,11.4,38,21.0,34.0,244.0,9.5,0.0,9.2,0,40.0,train
22,1161,14.0,3.0,3.0,6.5,21.0,32,23,18.0,24.0,59.0,23.0,17,2253.0,2281.0,108.0,82.0,64.8,80.0,64.4,16.0,27,18.0,25.0,69.0,8.5,0.0,0.0,12,8.0,train
22,1168,12.0,4.1,3.5,5.8,25.0,33,28,17.0,11.0,106.0,39.0,16,2615.0,7997.0,63.0,87.0,72.6,80.0,50.2,11.8,28,19.0,29.0,267.0,9.5,0.0,0.0,6,32.0,train
22,1169,14.0,3.0,3.0,5.0,21.0,32,29,10.0,25.0,58.0,33.0,21,2123.0,4347.0,62.0,88.0,64.2,79.0,47.7,16.7,33,13.0,30.0,279.0,9.4,0.0,0.0,0,38.0,train
22,1173,12.0,3.5,3.7,6.3,24.0,31,25,23.0,15.0,120.0,32.0,15,1421.0,1531.0,58.0,86.0,67.5,86.0,61.1,12.4,23,20.0,25.0,203.0,9.2,4.0,12.4,3,49.0,train
22,1174,9.0,2.6,2.8,6.4,16.0,25,21,18.0,10.0,187.0,20.0,12,1772.0,2127.0,37.0,88.0,71.7,84.0,67.7,8.3,12,14.0,19.0,176.0,10.7,0.0,8.7,9,54.0,train
22,1352,23.0,4.1,3.7,6.5,24.0,36,33,24.0,14.0,102.0,37.0,18,2718.0,2473.0,73.0,90.0,71.2,65.0,52.2,12.7,36,17.0,48.0,200.0,9.5,8.0,4.1,9,29.0,train
22,1368,15.0,3.8,3.8,9.7,20.0,40,31,20.0,12.0,778.0,41.0,14,1183.0,1769.0,82.0,83.0,69.5,74.0,61.2,9.6,31,21.0,40.0,990.0,10.3,1.0,6.5,7,60.0,train
22,1472,17.0,4.0,4.3,8.1,26.0,31,25,22.0,11.0,269.0,31.0,14,1849.0,2059.0,80.0,88.0,64.1,78.0,58.2,13.1,22,21.0,28.0,287.0,11.6,0.0,9.8,11,45.0,train
22,1480,19.0,3.6,3.4,7.0,22.0,32,26,17.0,27.0,193.0,50.0,16,2269.0,2697.0,81.0,83.0,66.0,77.0,48.3,10.2,31,19.0,30.0,307.0,12.1,6.0,6.5,4,44.0,train
22,1410,14.0,3.9,3.3,8.1,21.0,30,26,11.0,20.0,71.0,31.0,18,1697.0,2156.0,56.0,85.0,75.9,86.0,50.1,12.9,25,18.0,26.0,264.0,8.7,0.0,0.0,10,40.0,train
22,1441,15.0,3.5,4.1,7.5,22.0,32,27,21.0,14.0,201.0,29.0,14,2520.0,2462.0,57.0,91.0,68.6,82.0,59.0,10.6,22,15.0,34.0,252.0,10.7,1.0,8.5,7,51.0,train
22,1621,19.0,3.2,3.1,7.0,20.0,30,28,18.0,17.0,273.0,46.0,18,1555.0,2964.0,61.0,87.0,63.4,72.0,52.2,11.0,32,18.0,31.0,331.0,11.9,0.0,3.9,1,46.0,train
22,1668,10.0,2.8,3.3,7.8,12.0,25,19,15.0,7.0,400.0,13.0,11,2123.0,2641.0,59.0,88.0,73.5,80.0,83.7,6.5,18,16.0,26.0,351.0,11.7,0.0,11.9,7,48.0,train
22,1689,20.0,3.4,4.6,7.2,29.0,33,29,17.0,13.0,205.0,49.0,15,1023.0,1657.0,55.0,91.0,75.5,79.0,53.9,12.7,25,17.0,29.0,354.0,9.4,0.0,18.3,4,47.0,train
23,8,17.0,3.0,3.4,5.7,13.0,29,23,16.0,18.0,56.0,31.0,13,1351.0,8248.0,61.0,80.0,81.8,85.0,63.3,8.9,23,14.0,29.0,131.0,9.7,65.0,0.0,12,26.0,train
23,40,12.0,3.1,3.2,6.6,17.0,30,21,21.0,8.0,275.0,20.0,10,1862.0,1760.0,60.0,89.0,69.1,76.0,70.0,6.6,11,14.0,24.0,166.0,10.9,0.0,8.7,7,60.0,train
23,117,11.0,2.8,2.1,5.4,17.0,29,23,18.0,20.0,92.0,34.0,12,1251.0,1940.0,55.0,89.0,73.2,81.0,64.5,7.0,20,12.0,30.0,104.0,9.7,0.0,9.2,14,43.0,train
23,125,13.0,2.8,3.3,5.7,33.0,30,22,24.0,19.0,322.0,56.0,15,1350.0,1794.0,47.0,78.0,73.5,56.0,67.0,8.1,30,15.0,39.0,286.0,9.3,0.0,9.0,8,37.0,train
23,132,13.0,3.4,2.8,7.2,14.0,27,21,20.0,10.0,109.0,32.0,10,2138.0,3294.0,67.0,91.0,71.1,84.0,67.0,7.1,14,17.0,30.0,143.0,10.7,15.0,7.8,7,48.0,train
23,146,10.0,2.6,3.0,6.0,3.0,28,23,18.0,27.0,57.0,17.0,12,1053.0,5404.0,60.0,91.0,71.1,92.0,71.5,6.1,21,12.0,23.0,46.0,10.3,1.0,19.0,16,8.0,train
23,158,10.0,2.3,2.7,6.0,18.0,27,25,22.0,12.0,380.0,14.0,11,1144.0,1459.0,56.0,48.0,72.8,82.0,73.1,5.3,17,13.0,24.0,156.0,11.4,1.0,12.5,16,48.0,train
23,203,10.0,2.7,2.0,5.3,16.0,31,24,23.0,14.0,139.0,21.0,9,2226.0,2249.0,58.0,87.0,76.1,79.0,63.7,5.5,12,16.0,27.0,47.0,11.3,0.0,19.3,8,42.0,train
23,256,10.0,3.6,4.0,5.5,15.0,28,20,23.0,12.0,161.0,32.0,12,1609.0,1869.0,47.0,91.0,67.4,81.0,68.4,7.8,13,15.0,28.0,124.0,9.5,0.0,11.3,5,38.0,train
23,263,8.0,2.6,3.0,5.7,15.0,26,17,25.0,8.0,96.0,11.0,7,1127.0,2634.0,47.0,83.0,73.4,79.0,80.8,5.6,6,11.0,16.0,50.0,11.1,0.0,16.4,3,51.0,train
23,266,13.0,3.1,3.5,7.4,17.0,28,23,20.0,22.0,259.0,55.0,14,2602.0,1803.0,55.0,74.0,70.1,63.0,60.9,9.6,30,12.0,34.0,171.0,9.6,7.0,0.0,7,16.0,train
23,314,16.0,2.6,2.3,6.2,16.0,32,22,18.0,15.0,121.0,39.0,10,1779.0,3174.0,38.0,89.0,71.7,82.0,61.5,6.0,16,10.0,32.0,156.0,11.3,3.0,16.1,3,50.0,train
23,315,14.0,3.1,3.0,6.0,27.0,27,19,16.0,12.0,176.0,19.0,9,2073.0,2646.0,56.0,90.0,65.9,80.0,64.1,7.7,9,12.0,22.0,70.0,10.6,5.0,11.1,2,47.0,train
23,334,9.0,2.8,2.7,6.7,17.0,30,23,21.0,8.0,222.0,16.0,9,4549.0,2329.0,44.0,85.0,77.3,75.0,73.6,5.0,17,17.0,27.0,98.0,9.2,8.0,8.5,5,55.0,train
23,381,12.0,3.4,1.9,6.0,16.0,28,20,18.0,16.0,135.0,25.0,13,1292.0,2611.0,33.0,92.0,84.6,77.0,67.9,6.3,17,10.0,38.0,181.0,8.1,0.0,19.3,7,22.0,train
23,393,18.0,4.0,1.9,6.4,16.0,28,27,9.0,16.0,128.0,29.0,11,1463.0,2390.0,37.0,90.0,76.5,83.0,58.7,5.4,17,12.0,28.0,141.0,11.3,0.0,8.5,12,60.0,train
23,423,10.0,2.8,2.5,6.2,16.0,26,17,20.0,7.0,238.0,19.0,8,1494.0,1661.0,48.0,92.0,71.5,83.0,77.1,6.0,9,14.0,23.0,90.0,11.1,0.0,11.3,5,55.0,train
23,474,6.0,2.2,2.2,5.9,21.0,32,20,18.0,20.0,174.0,24.0,9,2879.0,6767.0,55.0,95.0,79.0,92.0,67.2,6.1,10,9.0,25.0,191.0,11.4,5.0,5.0,1,43.0,train
23,482,12.0,2.8,2.0,5.9,21.0,28,20,22.0,15.0,100.0,20.0,11,2226.0,2028.0,39.0,91.0,76.3,80.0,74.1,5.6,14,13.0,19.0,85.0,10.7,0.0,13.9,10,38.0,train
23,545,12.0,3.1,2.3,6.5,18.0,29,25,18.0,14.0,89.0,31.0,11,4838.0,2970.0,44.0,80.0,66.3,80.0,60.1,7.0,21,9.0,30.0,112.0,11.3,0.0,6.9,5,32.0,train
23,552,9.0,3.6,1.3,5.6,16.0,29,23,18.0,16.0,182.0,19.0,13,2978.0,2121.0,49.0,95.0,87.0,88.0,61.9,6.4,18,12.0,23.0,26.0,11.5,8.0,4.8,1,32.0,train
23,636,11.0,2.0,2.0,5.3,16.0,27,23,18.0,16.0,133.0,21.0,12,6009.0,6119.0,67.0,89.0,75.5,89.0,68.9,7.1,16,6.0,35.0,106.0,10.3,18.0,0.0,17,29.0,train
23,739,13.0,2.8,2.9,5.7,21.0,25,21,15.0,15.0,73.0,30.0,13,1135.0,3430.0,45.0,86.0,68.1,84.0,63.8,9.2,23,10.0,31.0,102.0,9.7,0.0,14.7,6,27.0,train
23,770,12.0,4.0,3.0,6.2,22.0,29,19,24.0,17.0,106.0,26.0,11,1306.0,2740.0,68.0,88.0,68.6,78.0,62.3,8.2,13,12.0,19.0,65.0,10.6,0.0,18.5,3,44.0,train
23,773,16.0,2.6,2.4,6.1,24.0,27,19,17.0,15.0,120.0,31.0,11,1046.0,1918.0,47.0,90.0,72.9,81.0,68.8,8.6,21,14.0,23.0,149.0,9.2,7.0,4.4,6,26.0,train
23,777,5.0,2.6,2.2,8.0,13.0,31,24,18.0,15.0,49.0,20.0,10,3422.0,3459.0,57.0,88.0,76.3,95.0,62.6,4.4,17,6.0,20.0,110.0,11.2,0.0,19.5,8,36.0,train
23,802,12.0,3.1,3.6,5.0,16.0,29,22,18.0,26.0,136.0,31.0,12,1081.0,1830.0,60.0,95.0,66.3,87.0,57.1,10.8,22,12.0,25.0,286.0,10.3,0.0,12.3,1,29.0,train
23,804,9.0,2.9,2.6,5.4,20.0,29,24,8.0,15.0,220.0,43.0,11,2226.0,1546.0,47.0,92.0,79.3,70.0,64.4,5.6,19,14.0,32.0,179.0,11.3,0.0,14.2,9,47.0,train
23,861,15.0,1.9,2.0,4.6,16.0,30,22,18.0,29.0,28.0,18.0,10,1446.0,1846.0,82.0,85.0,91.8,93.0,66.1,5.3,15,10.0,20.0,47.0,10.7,0.0,13.8,4,38.0,train
23,891,13.0,3.2,1.8,5.3,14.0,30,22,17.0,14.0,137.0,25.0,11,4616.0,3495.0,41.0,77.0,67.9,85.0,62.1,8.2,11,16.0,26.0,94.0,11.3,0.0,25.3,1,30.0,train
23,944,13.0,1.5,2.7,5.7,18.0,30,23,24.0,21.0,166.0,20.0,10,1990.0,3370.0,51.0,92.0,78.9,85.0,70.3,5.2,16,14.0,25.0,181.0,11.1,0.0,7.7,7,48.0,train
23,1002,8.0,2.6,2.4,5.5,12.0,29,19,16.0,11.0,142.0,31.0,9,1077.0,1374.0,50.0,67.0,68.5,84.0,69.6,7.5,11,18.0,23.0,128.0,11.2,2.0,21.8,4,57.0,train
23,953,9.0,3.1,2.0,5.2,16.0,32,28,18.0,46.0,166.0,83.0,14,2714.0,2788.0,67.0,88.0,63.8,61.0,56.3,7.4,37,12.0,51.0,331.0,9.5,0.0,0.0,19,40.0,train
23,972,9.0,1.9,1.2,6.4,16.0,27,22,18.0,16.0,74.0,24.0,11,9432.0,9508.0,77.0,90.0,73.8,87.0,63.8,8.1,13,11.0,24.0,99.0,8.7,0.0,0.0,17,25.0,train
23,1010,11.0,2.5,1.4,5.8,22.0,26,25,24.0,17.0,107.0,30.0,11,1793.0,3945.0,54.0,85.0,67.9,93.0,63.7,7.6,13,17.0,24.0,125.0,11.2,0.0,17.2,4,44.0,train
23,1031,13.0,3.6,2.4,5.8,16.0,27,24,18.0,27.0,199.0,39.0,13,1003.0,2661.0,62.0,78.0,64.5,78.0,58.1,10.3,19,12.0,30.0,123.0,10.3,0.0,11.5,2,29.0,train
23,1073,11.0,3.2,4.7,6.0,15.0,29,23,16.0,11.0,260.0,44.0,12,1866.0,2212.0,69.0,94.0,74.8,76.0,57.3,5.4,20,18.0,32.0,177.0,11.5,0.0,10.2,9,44.0,train
23,1076,13.0,4.4,2.0,5.7,16.0,31,21,18.0,29.0,34.0,30.0,11,2900.0,2955.0,60.0,84.0,79.3,92.0,65.4,5.0,14,11.0,23.0,27.0,11.1,3.0,23.0,11,17.0,train
23,1117,8.0,3.1,1.4,6.5,12.0,27,23,9.0,23.0,211.0,60.0,16,1425.0,2720.0,43.0,93.0,77.2,76.0,48.3,5.0,21,12.0,34.0,175.0,11.1,2.0,14.0,14,42.0,train
23,1156,7.0,2.4,2.2,6.4,12.0,28,18,15.0,9.0,302.0,25.0,8,2226.0,1376.0,48.0,95.0,86.1,78.0,77.3,5.3,11,12.0,24.0,183.0,11.4,0.0,7.6,4,51.0,train
23,1175,13.0,3.2,3.2,5.5,17.0,31,25,20.0,15.0,89.0,21.0,11,1908.0,1948.0,47.0,91.0,79.1,80.0,66.3,6.3,16,14.0,23.0,71.0,10.1,0.0,12.2,5,35.0,train
23,1212,11.0,3.3,3.4,6.5,19.0,28,24,18.0,20.0,108.0,30.0,10,1162.0,2379.0,50.0,91.0,72.6,81.0,65.4,6.8,17,11.0,27.0,77.0,9.1,0.0,0.0,5,26.0,train
23,1236,11.0,2.0,2.0,6.4,16.0,28,21,18.0,24.0,42.0,32.0,11,2396.0,3263.0,38.0,81.0,77.2,90.0,63.1,5.6,18,12.0,22.0,21.0,10.8,64.0,0.0,11,50.0,train
23,1251,12.0,2.5,2.3,6.1,28.0,31,27,29.0,19.0,127.0,32.0,10,1977.0,2354.0,56.0,90.0,66.1,83.0,70.8,6.1,20,19.0,27.0,178.0,8.9,1.0,6.3,8,44.0,train
23,1311,8.0,1.3,2.0,6.1,16.0,29,23,18.0,25.0,75.0,25.0,11,1783.0,3285.0,63.0,87.0,68.1,87.0,63.0,5.8,15,13.0,23.0,165.0,11.3,0.0,0.0,15,53.0,train
23,1316,12.0,2.5,2.2,5.6,17.0,32,25,12.0,23.0,203.0,38.0,11,2242.0,2673.0,59.0,89.0,67.2,90.0,60.9,6.6,17,14.0,26.0,112.0,11.3,0.0,6.4,16,29.0,train
23,1320,11.0,2.5,3.0,6.5,9.0,24,17,15.0,12.0,134.0,21.0,11,1036.0,2235.0,53.0,91.0,80.8,76.0,60.0,6.9,14,17.0,24.0,143.0,11.2,0.0,9.3,5,53.0,train
23,1339,11.0,3.9,2.8,5.5,16.0,25,24,14.0,24.0,93.0,23.0,10,2226.0,3311.0,58.0,94.0,72.3,85.0,68.1,4.3,15,12.0,27.0,724.0,10.8,0.0,20.7,6,58.0,train
23,1353,10.0,3.6,3.1,6.1,10.0,32,23,15.0,10.0,147.0,28.0,11,1557.0,2628.0,54.0,78.0,64.7,92.0,55.9,4.9,15,11.0,25.0,85.0,8.9,0.0,6.4,8,30.0,train
23,1415,8.0,2.7,2.3,6.3,15.0,25,17,22.0,9.0,158.0,18.0,8,1591.0,2233.0,67.0,89.0,69.9,87.0,78.5,5.9,7,11.0,17.0,134.0,11.2,0.0,10.0,4,52.0,train
23,1443,15.0,4.2,0.8,6.4,12.0,30,24,18.0,9.0,99.0,34.0,13,3809.0,3093.0,65.0,75.0,63.9,85.0,55.5,5.7,17,13.0,26.0,137.0,11.2,0.0,13.1,1,33.0,train
23,1501,5.0,2.9,2.2,5.5,15.0,30,22,18.0,13.0,194.0,35.0,9,1043.0,1325.0,61.0,93.0,75.2,85.0,64.3,6.3,14,13.0,28.0,106.0,11.4,4.0,8.2,5,49.0,train
23,1505,17.0,2.9,2.9,4.7,16.0,27,22,12.0,16.0,103.0,11.0,11,1389.0,1769.0,105.0,81.0,63.3,89.0,72.9,4.2,12,12.0,17.0,121.0,10.7,0.0,10.3,4,41.0,train
23,1532,17.0,2.5,1.9,4.8,16.0,29,28,18.0,21.0,102.0,27.0,11,1953.0,2479.0,56.0,90.0,76.4,82.0,59.6,6.7,15,12.0,21.0,97.0,11.2,0.0,0.0,15,40.0,train
23,1581,11.0,2.0,2.0,6.0,16.0,28,25,18.0,16.0,84.0,28.0,14,3544.0,3644.0,26.0,92.0,73.3,82.0,70.4,5.7,19,2.0,15.0,268.0,10.0,0.0,0.0,16,50.0,train
23,1638,10.0,2.5,4.1,5.7,17.0,25,24,18.0,16.0,240.0,25.0,11,1275.0,1826.0,44.0,96.0,75.8,81.0,63.3,5.9,13,13.0,21.0,43.0,11.2,1.0,18.5,3,26.0,train
23,1662,12.0,2.3,2.3,5.8,14.0,31,24,18.0,16.0,141.0,32.0,9,1914.0,3414.0,60.0,76.0,66.2,88.0,61.7,6.3,14,15.0,25.0,108.0,11.4,1.0,20.9,7,48.0,train
23,1665,9.0,2.9,2.3,6.1,18.0,26,16,20.0,7.0,164.0,14.0,7,2226.0,1478.0,43.0,91.0,70.7,89.0,80.2,6.1,7,13.0,21.0,86.0,10.9,2.0,13.8,5,43.0,train
23,1720,9.0,2.4,2.4,5.3,16.0,31,20,20.0,11.0,210.0,11.0,12,1903.0,2070.0,62.0,91.0,75.1,82.0,67.8,5.7,15,14.0,20.0,103.0,11.4,5.0,11.7,4,49.0,train
23,1735,9.0,3.1,2.4,5.7,18.0,25,18,25.0,13.0,148.0,21.0,9,2234.0,3006.0,57.0,90.0,72.5,88.0,72.8,7.0,9,10.0,19.0,74.0,11.1,8.0,9.6,2,43.0,train
23,1750,11.0,3.3,4.8,5.3,16.0,25,21,18.0,24.0,115.0,24.0,10,1304.0,2145.0,74.0,94.0,78.3,95.0,68.2,5.6,15,12.0,26.0,113.0,11.0,0.0,0.0,10,55.0,train
24,16,22.0,4.8,3.6,11.6,23.0,32,35,9.0,25.0,286.0,71.0,21,2060.0,2345.0,133.0,80.0,54.6,81.0,47.2,11.8,29,21.0,33.0,288.0,13.2,0.0,10.8,5,48.0,train
24,32,23.0,4.5,4.3,11.1,28.0,37,33,9.0,32.0,518.0,57.0,24,4369.0,6612.0,81.0,88.0,53.8,61.0,47.5,11.8,33,29.0,51.0,288.0,11.3,0.0,15.3,11,100.0,train
24,70,32.0,4.7,4.2,13.0,21.0,38,36,8.0,38.0,578.0,75.0,21,1777.0,3978.0,100.0,84.0,57.8,75.0,47.8,13.1,37,25.0,46.0,288.0,13.0,6.0,5.1,5,59.0,train
24,160,20.0,3.7,3.4,13.8,21.0,39,32,10.0,25.0,1412.0,78.0,20,1703.0,2970.0,109.0,83.0,51.4,69.0,51.5,11.6,50,36.0,60.0,260.0,12.3,0.0,8.8,24,38.0,train
24,236,23.0,3.8,5.5,11.7,22.0,33,37,9.0,49.0,648.0,69.0,25,3737.0,5054.0,113.0,78.0,50.9,74.0,35.2,10.3,31,27.0,45.0,288.0,12.8,0.0,0.0,4,50.0,train
24,258,21.0,4.5,4.4,10.5,24.0,34,33,13.0,51.0,387.0,43.0,23,5293.0,1092.0,96.0,84.0,59.2,71.0,54.5,10.1,28,26.0,51.0,113.0,12.7,0.0,0.0,24,13.0,train
24,310,27.0,4.8,3.6,11.2,24.0,35,34,10.0,35.0,949.0,95.0,24,1739.0,2934.0,107.0,80.0,53.3,60.0,47.9,12.8,31,25.0,53.0,266.0,12.9,0.0,0.0,3,59.0,train
24,317,20.0,4.1,3.3,13.3,17.0,34,30,10.0,29.0,410.0,51.0,22,8557.0,2169.0,88.0,83.0,55.8,74.0,57.0,11.6,39,22.0,26.0,184.0,13.0,0.0,0.0,2,43.0,train
24,345,25.0,4.4,4.2,16.7,24.0,44,37,12.0,31.0,1839.0,92.0,20,1633.0,2680.0,128.0,75.0,49.1,68.0,51.0,15.0,52,33.0,74.0,615.0,12.4,2.0,3.8,16,48.0,train
24,386,25.0,4.8,3.4,16.1,26.0,36,38,14.0,34.0,1172.0,65.0,22,2673.0,3382.0,75.0,76.0,50.2,77.0,53.7,11.9,36,28.0,44.0,288.0,11.9,0.0,0.0,16,48.0,train
24,564,20.0,3.9,4.5,12.2,22.0,36,32,12.0,26.0,1137.0,56.0,21,3178.0,3277.0,92.0,84.0,57.8,72.0,62.4,10.4,34,25.0,44.0,220.0,11.8,7.0,9.3,7,61.0,train
24,569,30.0,5.5,4.1,14.1,25.0,39,39,16.0,33.0,727.0,56.0,22,2710.0,8198.0,141.0,73.0,51.2,81.0,44.6,11.8,33,23.0,34.0,238.0,11.5,0.0,0.0,16,40.0,train
24,603,24.0,4.5,4.5,9.6,25.0,38,33,7.0,48.0,377.0,89.0,21,2520.0,3874.0,139.0,78.0,53.7,72.0,44.4,12.9,26,19.0,27.0,99.0,11.7,0.0,8.8,4,45.0,train
24,646,29.0,4.4,3.1,8.8,28.0,40,32,10.0,30.0,299.0,62.0,23,3178.0,8715.0,148.0,77.0,43.8,78.0,30.0,13.3,25,23.0,34.0,68.0,12.0,0.0,7.0,7,60.0,train
24,655,29.0,4.8,4.6,12.1,29.0,37,36,16.0,26.0,877.0,69.0,21,1989.0,2460.0,72.0,83.0,58.2,69.0,48.9,11.2,31,30.0,52.0,379.0,12.7,0.0,18.3,8,55.0,train
24,691,20.0,4.1,4.9,10.5,28.0,36,30,16.0,20.0,586.0,60.0,23,1841.0,1486.0,89.0,76.0,61.2,78.0,57.6,9.7,31,23.0,42.0,238.0,11.3,0.0,6.4,16,49.0,train
24,720,21.0,3.5,4.1,15.4,21.0,36,35,13.0,21.0,1188.0,60.0,20,1306.0,1299.0,70.0,81.0,63.6,68.0,61.8,9.5,37,29.0,58.0,712.0,12.2,9.0,9.0,11,63.0,train
24,725,23.0,4.4,4.3,14.6,26.0,41,35,9.0,43.0,1604.0,87.0,22,1911.0,4926.0,71.0,86.0,50.0,66.0,43.2,18.5,53,39.0,71.0,288.0,12.7,0.0,0.0,20,50.0,train
24,744,24.0,2.4,3.1,15.9,21.0,41,34,10.0,51.0,1600.0,113.0,21,3111.0,4267.0,82.0,83.0,47.5,82.0,43.4,16.1,53,25.0,71.0,1400.0,12.5,0.0,0.0,12,40.0,train
24,774,27.0,4.8,4.9,9.4,30.0,35,36,8.0,37.0,342.0,46.0,21,4681.0,6085.0,75.0,84.0,56.5,72.0,47.3,11.1,26,19.0,28.0,288.0,12.8,12.0,4.3,4,45.0,train
24,777,19.0,4.0,4.6,10.6,26.0,33,29,13.0,24.0,395.0,56.0,21,1995.0,2936.0,82.0,77.0,65.7,77.0,56.3,11.2,25,21.0,36.0,316.0,11.5,14.0,10.0,9,51.0,train
24,779,24.0,4.8,2.7,13.7,21.0,39,36,13.0,43.0,844.0,63.0,21,5660.0,5689.0,67.0,79.0,44.8,72.0,49.1,12.1,34,26.0,42.0,288.0,12.6,12.0,0.0,6,50.0,train
24,782,30.0,4.8,3.2,16.2,23.0,45,38,13.0,28.0,1527.0,85.0,21,2574.0,4267.0,118.0,78.0,38.7,77.0,37.9,16.7,46,25.0,68.0,433.0,11.6,24.0,0.0,4,67.0,train
24,783,26.0,4.3,5.7,15.6,23.0,35,32,12.0,62.0,1033.0,71.0,24,4155.0,3145.0,115.0,86.0,70.9,76.0,47.6,13.2,43,31.0,56.0,288.0,11.9,0.0,0.0,1,67.0,train
24,795,22.0,4.0,3.9,11.5,20.0,37,33,7.0,33.0,608.0,80.0,23,1996.0,2680.0,78.0,84.0,55.9,74.0,53.4,8.5,32,23.0,42.0,308.0,12.2,3.0,4.4,8,69.0,train
24,813,28.0,4.3,3.7,14.6,30.0,38,34,15.0,18.0,622.0,38.0,24,1041.0,5563.0,70.0,78.0,58.5,59.0,43.7,14.0,39,35.0,55.0,83.0,13.5,0.0,0.0,20,50.0,train
24,868,19.0,3.4,3.9,9.5,20.0,32,29,12.0,23.0,167.0,42.0,18,7007.0,1151.0,81.0,83.0,65.9,82.0,72.0,8.0,22,17.0,27.0,142.0,11.7,15.0,12.5,5,54.0,train
24,889,24.0,4.4,4.2,12.5,28.0,36,35,12.0,53.0,828.0,62.0,21,2150.0,6452.0,103.0,80.0,52.4,75.0,59.0,12.4,28,26.0,37.0,288.0,11.8,0.0,7.7,9,55.0,train
24,893,24.0,4.7,3.8,12.2,24.0,36,39,12.0,32.0,1063.0,82.0,24,7938.0,6415.0,136.0,77.0,54.3,70.0,46.6,11.8,43,27.0,42.0,14.0,13.0,17.0,4.2,6,65.0,train
24,896,18.0,4.1,3.5,11.2,23.0,34,31,9.0,24.0,790.0,69.0,19,1064.0,1911.0,62.0,89.0,56.3,72.0,61.4,10.6,25,20.0,42.0,193.0,12.8,10.0,8.4,7,56.0,train
24,898,21.0,4.0,3.6,14.0,23.0,39,35,12.0,26.0,1188.0,83.0,22,1699.0,3841.0,74.0,86.0,56.6,65.0,41.7,14.3,62,34.0,73.0,659.0,12.5,62.0,12.4,21,48.0,train
