Avg.Daily.Particulates,Chlamydia.Rate,County,Dentist.Ratio,FIPS,MV.Mortality.Rate,Mentally.Unhealthy.Days,Perc.Children.in.Poverty,Perc.Diabetic.Screening,Perc.Excessive.Drinking,Perc.Fair.Poor.Health,Perc.Fast.Foods,Perc.High.School.Grad,Perc.Limited.Access,Perc.Low.Birth.Weight,Perc.Mammography,Perc.No.Soc.Emo.Support,Perc.Obese,Perc.Physically.Inactive,Perc.Single.Parent.HH,Perc.Smokers,Perc.Some.College,Perc.Unemployed,Perc.Uninsured,Perc.pop.in.viol,Physically.Unhealthy.Days,Pr.Care.Physician.Ratio,Prev.Hosp.Stay.Rate,Rec.Facility.Rate,State,Teen.Birth.Rate,Violent.Crime.Rate,YPLL.Rate,source,FIPS1,FIPS2
13.0,125.0,265,1644.0,21045,35.0,5.0,42.0,82.0,14.0,28.0,38.0,75.0,4.0,8.0,50.0,21.0,36.0,37.0,26.0,33.0,43.0,10.0,24.0,0.0,6.0,7980.0,181.0,6.0,17,55.0,72.0,10495.0,train,21,045
13.0,379.0,331,1899.0,21049,19.0,4.0,25.0,81.0,14.0,22.0,61.0,75.0,3.0,10.0,64.0,21.0,29.0,30.0,31.0,28.0,54.0,10.0,18.0,0.0,7.0,2095.0,69.0,6.0,17,57.0,187.0,9510.0,train,21,049
13.0,87.0,334,4790.0,21051,42.0,7.0,47.0,84.0,4.0,37.0,60.0,65.0,7.0,11.0,41.0,23.0,33.0,36.0,29.0,36.0,25.0,14.0,18.0,0.0,8.0,2412.0,249.0,0.0,17,63.0,61.0,12976.0,train,21,051
13.0,58.0,343,3470.0,21053,47.0,5.0,39.0,77.0,1.0,28.0,50.0,72.0,1.0,11.0,33.0,16.0,33.0,38.0,35.0,23.0,37.0,10.0,21.0,0.0,6.0,2568.0,244.0,10.0,17,64.0,63.0,9670.0,train,21,053
14.0,204.0,407,9543.0,21055,26.0,4.0,33.0,77.0,13.0,30.0,46.0,72.0,0.0,8.0,49.0,18.0,33.0,40.0,23.0,34.0,42.0,9.0,21.0,100.0,7.0,3111.0,173.0,0.0,17,45.0,47.0,9349.0,train,21,055
13.0,117.0,416,6943.0,21057,43.0,4.0,41.0,78.0,4.0,29.0,43.0,70.0,1.0,11.0,41.0,20.0,33.0,34.0,42.0,28.0,31.0,11.0,23.0,0.0,6.0,1714.0,236.0,0.0,17,58.0,33.0,13257.0,train,21,057
13.0,411.0,510,6240.0,21061,21.0,6.0,28.0,87.0,8.0,30.0,18.0,79.0,1.0,8.0,60.0,31.0,34.0,29.0,31.0,35.0,40.0,12.0,22.0,81.0,6.0,6078.0,125.0,0.0,17,46.0,62.0,8216.0,train,21,061
12.0,238.0,559,1675.0,21071,32.0,6.0,38.0,77.0,8.0,38.0,66.0,80.0,2.0,11.0,54.0,32.0,37.0,41.0,35.0,30.0,41.0,10.0,19.0,95.0,8.0,1359.0,203.0,0.0,17,72.0,54.0,14472.0,train,21,071
13.0,739.0,569,2053.0,21073,9.0,4.0,22.0,86.0,12.0,15.0,53.0,77.0,8.0,10.0,65.0,17.0,33.0,32.0,39.0,28.0,55.0,8.0,17.0,0.0,4.0,2346.0,95.0,12.0,17,47.0,242.0,8095.0,train,21,073
13.0,822.0,578,7270.0,21075,31.0,4.0,45.0,84.0,9.0,24.0,40.0,71.0,0.0,11.0,58.0,20.0,32.0,38.0,42.0,28.0,42.0,15.0,18.0,0.0,5.0,1137.0,141.0,0.0,17,72.0,268.0,9236.0,train,21,075
13.0,303.0,584,8698.0,21077,41.0,5.0,28.0,74.0,9.0,24.0,50.0,71.0,0.0,10.0,50.0,20.0,33.0,38.0,25.0,28.0,46.0,10.0,20.0,0.0,5.0,4306.0,143.0,0.0,17,70.0,55.0,12585.0,train,21,077
13.0,302.0,590,2840.0,21079,16.0,4.0,31.0,86.0,9.0,17.0,50.0,73.0,12.0,11.0,58.0,20.0,33.0,36.0,24.0,28.0,44.0,10.0,22.0,78.0,5.0,3386.0,72.0,0.0,17,47.0,54.0,7430.0,train,21,079
13.0,308.0,636,3592.0,21081,24.0,5.0,25.0,80.0,8.0,27.0,50.0,71.0,8.0,9.0,38.0,20.0,38.0,37.0,29.0,26.0,50.0,10.0,19.0,18.0,5.0,1763.0,111.0,12.0,17,65.0,46.0,8627.0,train,21,081
14.0,420.0,639,3774.0,21083,26.0,4.0,29.0,85.0,8.0,22.0,45.0,83.0,4.0,8.0,64.0,19.0,34.0,32.0,23.0,26.0,50.0,9.0,22.0,0.0,4.0,2479.0,124.0,5.0,17,55.0,160.0,9430.0,train,21,083
13.0,311.0,643,2840.0,21087,29.0,6.0,35.0,84.0,8.0,27.0,50.0,91.0,4.0,8.0,56.0,21.0,32.0,38.0,36.0,29.0,39.0,10.0,21.0,0.0,7.0,5623.0,106.0,0.0,17,47.0,39.0,8097.0,train,21,087
13.0,119.0,649,3396.0,21089,16.0,4.0,24.0,84.0,10.0,25.0,71.0,83.0,8.0,9.0,63.0,20.0,35.0,34.0,29.0,25.0,57.0,10.0,17.0,29.0,6.0,1677.0,127.0,3.0,17,44.0,91.0,9047.0,train,21,089
13.0,660.0,682,1328.0,21093,18.0,4.0,24.0,83.0,8.0,19.0,57.0,83.0,8.0,8.0,66.0,19.0,31.0,30.0,36.0,26.0,60.0,9.0,16.0,0.0,4.0,1597.0,89.0,10.0,17,54.0,329.0,7672.0,train,21,093
13.0,85.0,685,4266.0,21095,29.0,5.0,42.0,81.0,3.0,37.0,71.0,65.0,10.0,11.0,44.0,31.0,33.0,36.0,34.0,32.0,40.0,11.0,20.0,23.0,8.0,2436.0,207.0,0.0,17,86.0,120.0,13055.0,train,21,095
13.0,308.0,691,2389.0,21097,21.0,2.0,28.0,83.0,8.0,16.0,52.0,84.0,4.0,10.0,49.0,9.0,30.0,35.0,30.0,28.0,50.0,10.0,18.0,67.0,4.0,1884.0,103.0,5.0,17,65.0,171.0,10602.0,train,21,097
14.0,329.0,703,2497.0,21101,15.0,5.0,24.0,76.0,9.0,19.0,58.0,86.0,3.0,11.0,60.0,18.0,33.0,28.0,33.0,26.0,53.0,9.0,16.0,0.0,5.0,2314.0,138.0,9.0,17,65.0,152.0,8338.0,train,21,101
13.0,279.0,708,5164.0,21103,26.0,3.0,28.0,90.0,5.0,17.0,40.0,82.0,3.0,8.0,63.0,20.0,35.0,34.0,40.0,28.0,38.0,9.0,19.0,0.0,4.0,3082.0,94.0,0.0,17,56.0,59.0,9512.0,train,21,103
13.0,530.0,712,3572.0,21105,46.0,4.0,29.0,81.0,9.0,24.0,50.0,79.0,1.0,7.0,63.0,20.0,33.0,34.0,23.0,28.0,55.0,10.0,19.0,0.0,5.0,4882.0,129.0,0.0,17,41.0,118.0,10484.0,train,21,105
14.0,309.0,731,2398.0,21107,20.0,4.0,29.0,76.0,9.0,22.0,48.0,74.0,6.0,10.0,62.0,19.0,35.0,35.0,38.0,24.0,52.0,8.0,18.0,6.0,5.0,2989.0,74.0,9.0,17,66.0,149.0,9240.0,train,21,107
13.0,639.0,782,1117.0,21111,12.0,4.0,27.0,85.0,15.0,17.0,55.0,71.0,5.0,10.0,69.0,19.0,34.0,29.0,41.0,24.0,67.0,10.0,16.0,0.0,4.0,1102.0,72.0,11.0,17,48.0,607.0,8250.0,train,21,111
13.0,382.0,819,2284.0,21117,10.0,4.0,23.0,82.0,21.0,17.0,41.0,79.0,7.0,9.0,61.0,20.0,31.0,27.0,31.0,28.0,65.0,9.0,15.0,0.0,4.0,1259.0,82.0,12.0,17,52.0,348.0,8076.0,train,21,117
12.0,73.0,845,2833.0,21119,40.0,6.0,39.0,88.0,9.0,31.0,75.0,64.0,0.0,11.0,57.0,24.0,34.0,37.0,36.0,32.0,44.0,11.0,18.0,62.0,6.0,2332.0,231.0,0.0,17,49.0,23.0,12255.0,train,21,119
13.0,251.0,846,4064.0,21121,33.0,5.0,45.0,85.0,9.0,31.0,68.0,74.0,3.0,9.0,60.0,28.0,36.0,36.0,37.0,29.0,28.0,12.0,19.0,0.0,7.0,3541.0,176.0,0.0,17,82.0,90.0,12369.0,train,21,121
13.0,101.0,889,5332.0,21127,37.0,5.0,35.0,78.0,6.0,27.0,60.0,58.0,6.0,16.0,56.0,18.0,36.0,37.0,29.0,34.0,40.0,11.0,18.0,0.0,5.0,1589.0,213.0,0.0,17,60.0,70.0,11211.0,train,21,127
13.0,243.0,914,1248.0,21137,27.0,5.0,37.0,88.0,4.0,24.0,65.0,82.0,4.0,9.0,52.0,24.0,40.0,39.0,27.0,28.0,40.0,13.0,20.0,0.0,8.0,1903.0,107.0,4.0,17,67.0,68.0,10464.0,train,21,137
14.0,126.0,920,9611.0,21139,40.0,6.0,25.0,82.0,9.0,24.0,57.0,89.0,1.0,8.0,62.0,20.0,34.0,36.0,28.0,28.0,42.0,9.0,19.0,0.0,7.0,2385.0,135.0,0.0,17,51.0,63.0,9525.0,train,21,139
14.0,257.0,922,3387.0,21141,25.0,5.0,31.0,87.0,13.0,23.0,45.0,85.0,1.0,8.0,71.0,22.0,34.0,35.0,38.0,30.0,36.0,9.0,22.0,0.0,4.0,2682.0,152.0,0.0,17,66.0,182.0,8777.0,train,21,141
14.0,241.0,944,4720.0,21143,17.0,2.0,23.0,85.0,4.0,24.0,38.0,90.0,0.0,7.0,65.0,20.0,34.0,31.0,21.0,18.0,52.0,10.0,18.0,7.0,4.0,2772.0,115.0,0.0,17,38.0,52.0,6797.0,train,21,143
13.0,497.0,987,1308.0,21145,16.0,4.0,27.0,84.0,12.0,20.0,53.0,77.0,8.0,9.0,69.0,16.0,30.0,30.0,33.0,24.0,64.0,9.0,16.0,0.0,4.0,1170.0,102.0,17.0,17,53.0,263.0,9191.0,train,21,145
13.0,105.0,1000,9620.0,21149,31.0,4.0,29.0,84.0,12.0,21.0,50.0,92.0,0.0,11.0,58.0,14.0,31.0,36.0,34.0,25.0,46.0,9.0,18.0,24.0,5.0,9538.0,80.0,0.0,17,53.0,42.0,8812.0,train,21,149
13.0,323.0,968,3016.0,21155,21.0,5.0,28.0,92.0,12.0,19.0,50.0,84.0,1.0,9.0,69.0,29.0,34.0,35.0,31.0,27.0,42.0,10.0,19.0,0.0,5.0,2477.0,93.0,5.0,17,55.0,133.0,8473.0,train,21,155
14.0,197.0,972,5321.0,21157,25.0,5.0,21.0,84.0,13.0,19.0,41.0,82.0,1.0,8.0,67.0,20.0,36.0,27.0,27.0,25.0,52.0,10.0,17.0,0.0,4.0,2860.0,109.0,10.0,17,48.0,106.0,9165.0,train,21,157
12.0,108.0,973,7277.0,21159,26.0,6.0,47.0,74.0,9.0,36.0,67.0,69.0,0.0,15.0,51.0,28.0,39.0,38.0,48.0,33.0,36.0,10.0,16.0,100.0,7.0,4299.0,197.0,8.0,17,69.0,53.0,12229.0,train,21,159
13.0,343.0,975,1618.0,21161,22.0,4.0,31.0,82.0,12.0,19.0,50.0,83.0,5.0,10.0,65.0,19.0,31.0,31.0,35.0,28.0,50.0,9.0,19.0,53.0,4.0,1029.0,95.0,11.0,17,70.0,205.0,8733.0,train,21,161
13.0,69.0,1023,5123.0,21169,28.0,3.0,38.0,80.0,13.0,31.0,36.0,63.0,0.0,9.0,52.0,24.0,35.0,35.0,25.0,28.0,32.0,12.0,23.0,0.0,5.0,1012.0,129.0,0.0,17,64.0,42.0,11072.0,train,21,169
14.0,201.0,1052,1853.0,21171,33.0,4.0,37.0,64.0,9.0,24.0,41.0,83.0,3.0,9.0,44.0,22.0,35.0,34.0,33.0,25.0,37.0,9.0,24.0,24.0,5.0,2195.0,232.0,18.0,17,58.0,118.0,10230.0,train,21,171
13.0,272.0,1057,2068.0,21173,24.0,5.0,32.0,85.0,11.0,24.0,57.0,68.0,10.0,10.0,65.0,15.0,32.0,32.0,35.0,28.0,46.0,11.0,18.0,15.0,5.0,1768.0,79.0,15.0,17,68.0,206.0,9808.0,train,21,173
13.0,72.0,1065,3979.0,21175,31.0,5.0,39.0,82.0,9.0,29.0,78.0,75.0,5.0,9.0,49.0,28.0,35.0,35.0,31.0,35.0,36.0,12.0,19.0,27.0,6.0,3485.0,161.0,7.0,17,48.0,118.0,9265.0,train,21,175
13.0,477.0,1093,2098.0,21179,24.0,4.0,23.0,84.0,20.0,19.0,54.0,100.0,4.0,9.0,65.0,18.0,30.0,29.0,29.0,29.0,48.0,12.0,17.0,61.0,4.0,2420.0,67.0,14.0,17,48.0,132.0,7485.0,train,21,179
13.0,124.0,1155,3094.0,21185,10.0,4.0,8.0,86.0,16.0,8.0,52.0,94.0,5.0,8.0,73.0,8.0,30.0,28.0,18.0,18.0,72.0,8.0,10.0,0.0,3.0,2013.0,83.0,7.0,17,16.0,96.0,5430.0,train,21,185
13.0,175.0,1179,2709.0,21187,17.0,4.0,28.0,80.0,8.0,23.0,67.0,72.0,2.0,8.0,47.0,20.0,34.0,37.0,28.0,28.0,47.0,8.0,19.0,0.0,4.0,2709.0,163.0,0.0,17,62.0,38.0,7268.0,train,21,187
13.0,208.0,1211,7563.0,21191,36.0,6.0,25.0,74.0,12.0,24.0,56.0,73.0,0.0,10.0,47.0,20.0,36.0,32.0,28.0,30.0,44.0,11.0,18.0,25.0,5.0,7456.0,91.0,7.0,17,50.0,56.0,10770.0,train,21,191
13.0,164.0,1218,1629.0,21193,37.0,6.0,32.0,76.0,10.0,34.0,61.0,84.0,3.0,11.0,51.0,27.0,39.0,40.0,41.0,33.0,44.0,10.0,18.0,0.0,7.0,2989.0,203.0,0.0,17,68.0,102.0,15233.0,train,21,193
12.0,115.0,1231,1888.0,21195,34.0,7.0,28.0,81.0,7.0,36.0,63.0,76.0,1.0,11.0,56.0,27.0,37.0,39.0,27.0,31.0,44.0,9.0,18.0,0.0,8.0,1354.0,147.0,3.0,17,58.0,51.0,13257.0,train,21,195
13.0,159.0,1263,4275.0,21197,40.0,4.0,41.0,86.0,9.0,24.0,69.0,76.0,1.0,10.0,55.0,20.0,35.0,42.0,37.0,28.0,34.0,12.0,19.0,0.0,5.0,1263.0,105.0,8.0,17,75.0,79.0,15104.0,train,21,197
13.0,162.0,1283,1603.0,21199,27.0,4.0,35.0,84.0,7.0,25.0,55.0,80.0,6.0,9.0,61.0,20.0,31.0,34.0,33.0,31.0,49.0,11.0,20.0,29.0,5.0,1504.0,98.0,10.0,17,65.0,134.0,9194.0,train,21,199
13.0,307.0,1337,2330.0,21201,27.0,5.0,34.0,68.0,11.0,25.0,100.0,79.0,38.0,9.0,57.0,18.0,32.0,36.0,34.0,28.0,41.0,10.0,21.0,0.0,7.0,2989.0,124.0,0.0,17,36.0,118.0,11372.0,train,21,201
13.0,111.0,1342,3572.0,21203,23.0,5.0,39.0,84.0,8.0,28.0,44.0,83.0,1.0,8.0,56.0,26.0,36.0,38.0,25.0,29.0,46.0,12.0,21.0,0.0,7.0,1894.0,144.0,0.0,17,54.0,104.0,11193.0,train,21,203
13.0,441.0,1357,2344.0,21205,20.0,5.0,33.0,82.0,10.0,24.0,63.0,74.0,4.0,7.0,58.0,20.0,35.0,30.0,35.0,28.0,53.0,8.0,20.0,18.0,5.0,1061.0,105.0,9.0,17,23.0,121.0,9005.0,train,21,205
13.0,165.0,1361,3542.0,21207,26.0,5.0,35.0,81.0,7.0,23.0,38.0,83.0,1.0,8.0,57.0,27.0,34.0,34.0,34.0,29.0,46.0,10.0,21.0,0.0,5.0,1753.0,110.0,6.0,17,81.0,96.0,9453.0,train,21,207
13.0,320.0,1415,2321.0,21209,14.0,4.0,18.0,87.0,12.0,18.0,50.0,78.0,4.0,8.0,59.0,17.0,33.0,31.0,29.0,16.0,65.0,9.0,13.0,0.0,5.0,1897.0,66.0,4.0,17,42.0,249.0,5894.0,train,21,209
13.0,411.0,1436,2589.0,21211,17.0,3.0,19.0,87.0,14.0,14.0,62.0,76.0,2.0,8.0,72.0,13.0,35.0,28.0,29.0,26.0,57.0,8.0,19.0,0.0,4.0,2227.0,72.0,9.0,17,46.0,162.0,6097.0,train,21,211
14.0,181.0,1586,4813.0,21221,27.0,5.0,27.0,77.0,14.0,24.0,60.0,83.0,3.0,10.0,67.0,22.0,34.0,35.0,32.0,29.0,51.0,10.0,21.0,0.0,4.0,3590.0,106.0,7.0,17,42.0,109.0,9570.0,train,21,221
13.0,329.0,1587,8833.0,21223,19.0,3.0,24.0,80.0,9.0,25.0,33.0,67.0,9.0,7.0,64.0,10.0,34.0,35.0,13.0,13.0,53.0,10.0,18.0,0.0,6.0,4396.0,145.0,0.0,17,45.0,22.0,10408.0,train,21,223
13.0,418.0,1665,2431.0,21229,37.0,4.0,26.0,86.0,11.0,15.0,58.0,81.0,3.0,7.0,63.0,20.0,32.0,30.0,24.0,24.0,51.0,11.0,20.0,0.0,3.0,2353.0,85.0,9.0,17,37.0,74.0,7320.0,train,21,229
14.0,206.0,1679,4671.0,21233,36.0,4.0,26.0,80.0,17.0,22.0,62.0,85.0,0.0,9.0,62.0,15.0,37.0,35.0,23.0,29.0,42.0,8.0,21.0,0.0,4.0,3405.0,102.0,7.0,17,62.0,52.0,9486.0,train,21,233
13.0,160.0,1697,1772.0,21235,28.0,6.0,37.0,83.0,8.0,28.0,71.0,81.0,6.0,10.0,56.0,23.0,33.0,35.0,36.0,31.0,42.0,11.0,18.0,0.0,7.0,1272.0,117.0,3.0,17,61.0,129.0,11488.0,train,21,235
12.0,95.0,1724,7486.0,21237,51.0,6.0,49.0,86.0,9.0,35.0,50.0,66.0,4.0,10.0,54.0,28.0,32.0,34.0,46.0,36.0,33.0,14.0,18.0,100.0,6.0,7354.0,218.0,14.0,17,78.0,37.0,16009.0,train,21,237
13.0,168.0,1727,2111.0,21239,31.0,3.0,17.0,88.0,9.0,24.0,43.0,93.0,8.0,8.0,77.0,13.0,32.0,28.0,30.0,13.0,60.0,7.0,18.0,0.0,3.0,1667.0,55.0,0.0,17,26.0,155.0,6911.0,train,21,239
10.0,345.0,1,3930.0,22001,29.0,3.0,28.0,82.0,18.0,20.0,64.0,75.0,1.0,11.0,62.0,27.0,33.0,32.0,37.0,22.0,40.0,6.0,21.0,0.0,4.0,2944.0,96.0,11.0,18,65.0,523.0,11697.0,train,22,001
10.0,396.0,26,4990.0,22003,22.0,4.0,28.0,76.0,9.0,24.0,59.0,82.0,18.0,10.0,58.0,27.0,38.0,34.0,31.0,23.0,33.0,10.0,22.0,9.0,7.0,3217.0,146.0,4.0,18,72.0,182.0,6908.0,train,22,003
10.0,353.0,114,4644.0,22011,37.0,4.0,24.0,85.0,12.0,24.0,59.0,87.0,15.0,8.0,59.0,18.0,33.0,31.0,33.0,26.0,47.0,8.0,21.0,61.0,4.0,2109.0,126.0,6.0,18,56.0,305.0,9529.0,train,22,011
11.0,725.0,144,4891.0,22013,33.0,4.0,38.0,85.0,18.0,23.0,67.0,80.0,12.0,13.0,59.0,22.0,39.0,30.0,51.0,26.0,42.0,9.0,20.0,14.0,4.0,7178.0,128.0,0.0,18,61.0,221.0,13119.0,train,22,013
11.0,510.0,168,2254.0,22015,15.0,4.0,21.0,82.0,18.0,18.0,56.0,78.0,7.0,11.0,61.0,20.0,31.0,27.0,33.0,29.0,60.0,6.0,19.0,2.0,4.0,2304.0,94.0,11.0,18,53.0,827.0,7538.0,train,22,015
11.0,1512.0,231,1606.0,22017,19.0,3.0,33.0,80.0,13.0,18.0,55.0,62.0,14.0,14.0,60.0,24.0,32.0,31.0,56.0,22.0,55.0,7.0,21.0,84.0,4.0,3283.0,84.0,9.0,18,67.0,748.0,11115.0,train,22,017
10.0,572.0,233,2189.0,22019,23.0,3.0,26.0,83.0,16.0,19.0,62.0,78.0,8.0,11.0,67.0,20.0,35.0,30.0,35.0,23.0,52.0,7.0,18.0,3.0,4.0,1584.0,84.0,7.0,18,54.0,682.0,10031.0,train,22,019
11.0,464.0,234,5360.0,22021,32.0,1.0,30.0,79.0,14.0,22.0,44.0,72.0,4.0,11.0,59.0,22.0,38.0,32.0,33.0,21.0,33.0,9.0,21.0,0.0,5.0,2534.0,233.0,10.0,18,70.0,431.0,10754.0,train,22,021
10.0,132.0,244,3814.0,22023,20.0,3.0,18.0,88.0,15.0,20.0,56.0,91.0,10.0,9.0,64.0,22.0,33.0,25.0,16.0,20.0,45.0,6.0,23.0,58.0,3.0,3283.0,123.0,0.0,18,30.0,365.0,6601.0,train,22,023
11.0,418.0,375,3186.0,22029,29.0,3.0,41.0,72.0,8.0,22.0,64.0,71.0,11.0,15.0,61.0,22.0,33.0,33.0,52.0,22.0,35.0,11.0,23.0,27.0,4.0,3470.0,132.0,10.0,18,71.0,730.0,11812.0,train,22,029
11.0,874.0,441,1347.0,22031,26.0,4.0,27.0,73.0,13.0,20.0,47.0,77.0,10.0,13.0,63.0,25.0,37.0,32.0,46.0,28.0,46.0,8.0,22.0,50.0,4.0,4455.0,109.0,8.0,18,63.0,1498.0,11669.0,train,22,031
11.0,733.0,498,1602.0,22033,16.0,3.0,29.0,81.0,14.0,16.0,56.0,69.0,11.0,12.0,67.0,22.0,32.0,26.0,47.0,18.0,67.0,7.0,18.0,0.0,3.0,1185.0,54.0,15.0,18,41.0,794.0,9403.0,train,22,033
11.0,242.0,500,4517.0,22037,32.0,3.0,28.0,78.0,7.0,24.0,64.0,71.0,9.0,11.0,60.0,20.0,35.0,28.0,44.0,24.0,38.0,9.0,19.0,43.0,3.0,2885.0,97.0,5.0,18,55.0,226.0,9884.0,train,22,037
12.0,612.0,569,5383.0,22041,31.0,2.0,43.0,81.0,15.0,29.0,59.0,63.0,6.0,13.0,51.0,22.0,36.0,37.0,46.0,29.0,34.0,12.0,25.0,0.0,5.0,3467.0,159.0,5.0,18,83.0,87.0,10126.0,train,22,041
11.0,157.0,636,2527.0,22043,28.0,4.0,28.0,80.0,12.0,27.0,67.0,79.0,8.0,9.0,60.0,25.0,32.0,33.0,32.0,32.0,39.0,7.0,21.0,24.0,6.0,7445.0,96.0,0.0,18,70.0,100.0,9460.0,train,22,043
10.0,729.0,752,2558.0,22045,26.0,3.0,30.0,82.0,14.0,25.0,61.0,70.0,5.0,11.0,63.0,25.0,34.0,31.0,48.0,22.0,39.0,7.0,21.0,10.0,4.0,1980.0,67.0,6.0,18,68.0,596.0,9841.0,train,22,045
11.0,285.0,782,1370.0,22051,12.0,4.0,28.0,81.0,14.0,20.0,51.0,67.0,4.0,10.0,65.0,23.0,32.0,29.0,41.0,21.0,56.0,7.0,23.0,0.0,4.0,1194.0,77.0,10.0,18,46.0,598.0,8632.0,train,22,051
10.0,623.0,864,1748.0,22055,16.0,3.0,21.0,78.0,21.0,16.0,52.0,74.0,9.0,10.0,65.0,20.0,29.0,25.0,37.0,22.0,61.0,6.0,20.0,9.0,3.0,3283.0,72.0,12.0,18,40.0,794.0,7909.0,train,22,055
10.0,591.0,865,2390.0,22057,23.0,3.0,23.0,84.0,15.0,19.0,52.0,79.0,10.0,9.0,62.0,20.0,36.0,31.0,33.0,22.0,44.0,5.0,23.0,0.0,4.0,2350.0,99.0,9.0,18,47.0,226.0,8391.0,train,22,057
12.0,969.0,914,3231.0,22061,20.0,3.0,32.0,85.0,12.0,22.0,50.0,85.0,16.0,10.0,67.0,20.0,34.0,31.0,47.0,16.0,63.0,9.0,22.0,0.0,4.0,1300.0,92.0,9.0,18,26.0,500.0,8233.0,train,22,061
11.0,199.0,920,4638.0,22063,27.0,4.0,17.0,82.0,16.0,20.0,55.0,79.0,5.0,8.0,66.0,22.0,31.0,30.0,30.0,24.0,54.0,7.0,20.0,5.0,4.0,6773.0,87.0,10.0,18,50.0,377.0,9400.0,train,22,063
12.0,1414.0,950,3426.0,22065,31.0,3.0,55.0,72.0,12.0,18.0,55.0,68.0,2.0,14.0,49.0,22.0,37.0,35.0,64.0,23.0,36.0,11.0,24.0,8.0,3.0,1730.0,131.0,0.0,18,93.0,922.0,13509.0,train,22,065
12.0,987.0,1064,2609.0,22067,27.0,4.0,41.0,79.0,6.0,25.0,65.0,62.0,14.0,12.0,58.0,25.0,38.0,36.0,52.0,21.0,33.0,14.0,22.0,7.0,5.0,2793.0,80.0,0.0,18,74.0,541.0,11346.0,train,22,067
11.0,890.0,1089,3482.0,22069,26.0,4.0,40.0,79.0,13.0,21.0,42.0,69.0,15.0,12.0,58.0,26.0,36.0,33.0,49.0,25.0,47.0,8.0,23.0,62.0,4.0,1979.0,106.0,8.0,18,46.0,746.0,9781.0,train,22,069
12.0,966.0,1176,2045.0,22073,17.0,3.0,41.0,80.0,12.0,20.0,55.0,71.0,19.0,13.0,64.0,24.0,32.0,30.0,48.0,22.0,54.0,8.0,23.0,15.0,4.0,1251.0,92.0,10.0,18,57.0,471.0,9585.0,train,22,073
11.0,161.0,1243,3901.0,22075,15.0,3.0,16.0,78.0,17.0,19.0,52.0,82.0,14.0,8.0,65.0,26.0,34.0,31.0,29.0,24.0,60.0,7.0,21.0,0.0,3.0,1156.0,108.0,9.0,18,36.0,215.0,8048.0,train,22,075
11.0,395.0,1250,3817.0,22077,29.0,4.0,33.0,81.0,12.0,12.0,54.0,59.0,6.0,12.0,66.0,21.0,32.0,31.0,39.0,14.0,39.0,9.0,20.0,6.0,3.0,3797.0,106.0,4.0,18,64.0,316.0,9634.0,train,22,077
11.0,787.0,1301,2271.0,22079,18.0,4.0,32.0,82.0,11.0,21.0,57.0,68.0,15.0,11.0,64.0,21.0,33.0,31.0,41.0,23.0,51.0,7.0,20.0,18.0,4.0,1208.0,74.0,8.0,18,60.0,795.0,10284.0,train,22,079
11.0,1045.0,1309,4609.0,22081,34.0,2.0,37.0,75.0,13.0,21.0,50.0,64.0,8.0,14.0,45.0,22.0,35.0,33.0,47.0,23.0,44.0,8.0,23.0,3.0,5.0,4527.0,148.0,0.0,18,72.0,584.0,11293.0,train,22,081
12.0,791.0,1322,2420.0,22083,26.0,3.0,37.0,82.0,9.0,21.0,44.0,72.0,5.0,12.0,59.0,28.0,36.0,30.0,41.0,21.0,39.0,10.0,24.0,23.0,4.0,1382.0,130.0,5.0,18,65.0,263.0,11987.0,train,22,083
11.0,245.0,1470,3710.0,22087,20.0,6.0,29.0,80.0,21.0,26.0,42.0,68.0,18.0,10.0,49.0,22.0,33.0,32.0,41.0,24.0,48.0,8.0,26.0,100.0,4.0,6134.0,91.0,8.0,18,52.0,267.0,11059.0,train,22,087
11.0,273.0,1471,3813.0,22089,16.0,3.0,18.0,83.0,19.0,17.0,55.0,79.0,15.0,10.0,70.0,17.0,33.0,29.0,40.0,20.0,55.0,7.0,15.0,0.0,4.0,3770.0,96.0,13.0,18,39.0,285.0,7529.0,train,22,089
11.0,455.0,1476,1132.0,22091,30.0,3.0,39.0,79.0,13.0,21.0,60.0,58.0,4.0,12.0,51.0,22.0,37.0,34.0,46.0,23.0,35.0,13.0,23.0,0.0,4.0,2801.0,118.0,0.0,18,47.0,772.0,12209.0,train,22,091
11.0,490.0,1478,4626.0,22095,24.0,4.0,25.0,79.0,15.0,21.0,60.0,64.0,14.0,11.0,64.0,22.0,39.0,32.0,44.0,20.0,52.0,9.0,19.0,1.0,4.0,2544.0,87.0,11.0,18,52.0,259.0,10072.0,train,22,095
11.0,669.0,1481,3254.0,22097,28.0,4.0,36.0,78.0,15.0,25.0,63.0,68.0,6.0,12.0,65.0,25.0,38.0,33.0,43.0,25.0,37.0,8.0,20.0,10.0,4.0,1575.0,88.0,6.0,18,77.0,433.0,12106.0,train,22,097
10.0,529.0,1486,5884.0,22099,25.0,4.0,33.0,80.0,19.0,24.0,54.0,70.0,3.0,12.0,59.0,23.0,36.0,30.0,45.0,27.0,38.0,7.0,21.0,4.0,4.0,7465.0,75.0,6.0,18,54.0,558.0,8880.0,train,22,099
